Name,OttoneuID,FG MajorLeagueID,FG MinorLeagueID,MLB Org,Position(s),Avg Salary,Median Salary,Min Salary,Max Salary,Last 10,Roster%,Team,POS,ADP,rPTS,PTS,aPOS,Dollars,Adjusted,Cost,PlayerId,value
Santiago Espinal,32722,19997.0,sa918188,TOR,2B/SS/3B,3.0,3.0,3,3,1.4,0.629,TOR,2B/3B/SS,731.630004882812,263.483282315731,-66.823981749856,14.934803001757,-50.889178748099,-75.6682771996367,,19997,0.0
Robbie Grossman,5031,5254.0,sa454705,FA,OF,3.0,3.0,3,3,1.1,0.314,,OF/DH,750.349975585937,289.383441805839,-63.2401015009632,21.885622661012,-40.3544788399511,-60.1028488722041,,5254,0.0
Jordan Diaz,26129,22650.0,sa3003221,,1B/2B/3B,3.0,3.0,3,3,1.3,0.629,,1B/2B/3B/DH,567.0,266.986644658446,-66.3392113333045,15.7193073478921,-49.6199039854123,-73.7928744336654,,22650,0.0
Andre Pallante,37599,26108.0,sa3011186,STL,RP,3.0,3.0,3,3,1.2,0.314,STL,RP,999.0,269.63089422509,-65.9733188453196,53.3888204665082,-11.5844983788114,-17.5940851908441,,26108,0.0
Ethan Small,37897,26364.0,sa3011621,SFG,RP,3.0,3.0,3,3,1.2,0.314,SFG,RP,999.0,214.345714205503,-73.6232896806094,53.3888204665082,-19.2344692141012,-28.8972142578198,,26364,0.0
Alex Call,31855,19296.0,sa913343,WSN,OF,3.0,3.0,3,3,1.5,0.314,WSN,OF,749.510009765625,159.400033906102,-81.2262829541533,21.885622661012,-58.3406602931412,-86.678130630092,,19296,0.0
Sean Hjelle,35474,21481.0,sa3007989,SFG,SP/RP,3.0,3.0,3,3,1.3,0.314,SFG,RP,750.369995117187,170.919522476196,-79.632297883155,53.3888204665082,-25.2434774166467,-37.7757572928554,,21481,0.0
Trevor Gott,18484,15046.0,sa621611,OAK,RP,3.0,3.0,3,3,1.1,0.314,OAK,RP,716.919982910156,308.312811565399,-60.6207896611583,53.3888204665082,-6.2319691946501,-9.68551540594542,,15046,0.0
Drew Smith,22713,17755.0,sa875018,NYM,RP,3.0,3.0,3,3,1.5,0.629,NYM,RP,999.0,278.065823745727,-64.8061531635268,53.3888204665082,-10.4173326970186,-15.8695525582502,,17755,0.0
Elvis Peguero,32072,21652.0,sa916949,MIL,RP,3.0,3.0,1,5,1.0,0.943,MIL,RP,999.0,261.158325529098,-67.1456927690613,53.3888204665082,-12.7568723025531,-19.326313203228,,21652,0.0
Grant Anderson,34646,20546.0,sa3006706,TEX ST,RP,3.0,3.0,3,3,2.5,0.314,TEX,RP,999.0,201.180204248428,-75.4450395088213,53.3888204665082,-21.056219042313,-31.588920393617,,20546,0.0
Jesse Chavez,461,5448.0,sa202961,CHW,RP,3.0,3.0,3,3,1.3,1.887,CHW,RP,743.950012207031,263.892249798774,-66.7673917321197,53.3888204665082,-12.3785712656114,-18.7673587263042,,5448,0.0
Austin Nola,28021,15941.0,sa577789,KCR ST,C,3.0,3.0,3,3,1.1,0.314,KCR,C,999.0,60.9580504804849,-94.8479859477448,26.5235068337783,-67.3244791139665,-99.9520719081004,,15941,0.0
Chris Flexen,23843,13896.0,sa658306,CHW,SP/RP,3.0,3.0,3,3,1.3,0.314,CHW,SP,740.27001953125,303.668202665448,-61.2634776765245,16.8711655158394,-43.3923121606851,-64.5913656061264,,13896,0.0
Daniel Palencia,38781,27914.0,sa3015122,CHC,SP/RP,3.0,3.0,3,3,1.6,0.314,CHC,RP,748.52001953125,209.026139502227,-74.3593746734012,53.3888204665082,-19.970554206893,-29.9848084273829,,27914,0.0
Andruw Monasterio,21742,19455.0,sa830359,MIL,2B/SS/3B,3.0,3.0,3,3,1.2,0.629,MIL,2B/3B/SS,640.239990234375,268.707825934886,-66.1010464840202,14.934803001757,-50.1662434822632,-74.600112262443,,19455,0.0
Jean Segura,6307,5933.0,sa455922,CLE,3B,3.0,3.0,3,3,1.5,0.629,CLE,3B,747.669982910156,167.474950045347,-80.1089333689525,12.1782023409494,-66.930731028003,-99.3702938162169,,5933,0.0
Michael Toglia,37072,25845.0,sa3010393,COL ST,1B/OF,3.0,3.0,3,3,1.0,0.629,COL,1B/OF,743.460021972656,93.8411673218011,-90.2978536207745,21.885622661012,-67.4122309597624,-100.081728668923,,25845,0.0
Aledmys Diaz,18310,15937.0,sa803159,OAK,1B/2B/SS/3B/OF,3.0,3.0,3,3,1.2,0.314,OAK,1B/2B/3B/SS/OF/DH,728.460021972656,239.017514690756,-70.2093810327691,14.934803001757,-54.2745780310121,-80.6703361436384,,15937,0.0
Josh Staumont,21978,18335.0,sa857581,MIN,RP,3.0,3.0,3,3,1.6,0.314,MIN,RP,750.320007324218,173.260029184818,-79.3084351761074,53.3888204665082,-24.9196147095991,-37.2972375629693,,18335,0.0
Harold Castro,28285,14691.0,sa596288,FA,2B/OF,3.0,3.0,3,3,1.1,0.314,,2B/OF,999.0,154.610590267181,-81.8890121727617,15.7193073478921,-65.1697048248696,-96.7683091952403,,14691,0.0
Victor Robles,18516,18363.0,sa828409,WSN,OF,3.0,3.0,1,5,1.1,1.258,WSN,OF,545.590026855468,332.262154066562,-57.3068496216512,21.885622661012,-34.4212269606391,-51.3362387474482,,18363,0.0
Martin Maldonado,2792,6887.0,sa254445,CHW,C,3.0,3.0,3,3,1.0,0.314,CHW,C,633.330017089843,221.803384642302,-72.5913501749317,26.5235068337783,-45.0678433411534,-67.0670280101201,,6887,0.0
Vidal Brujan,22330,20536.0,sa872786,MIA ST,2B,3.0,3.0,3,3,1.5,0.629,MIA,2B/SS/OF,669.25,119.482982188463,-86.7497212673234,14.934803001757,-70.8149182655663,-105.109331338288,,20536,0.0
Victor Gonzalez,19990,16408.0,sa739644,NYY,RP,3.0,3.0,1,5,1.5,0.629,NYY,RP,999.0,246.835333681106,-69.1276067263354,53.3888204665082,-14.7387862598272,-22.2546680611798,,16408,0.0
Robert Garcia,31984,23363.0,sa915840,WSN,RP,3.0,3.0,3,3,1.0,0.314,WSN,RP,999.0,270.917329060286,-65.7953111230465,53.3888204665082,-11.4064906565382,-17.3310718665985,,23363,0.0
Owen White,38380,22273.0,sa3014481,TEX ST,SP/RP,3.0,3.0,1,4,1.2,3.774,,RP,749.950012207031,151.125168514251,-82.3713000978286,53.3888204665082,-27.9824796313204,-41.8227394596855,,22273,0.0
Raimel Tapia,18289,14350.0,sa597078,FA,OF,3.0,3.0,3,3,1.0,0.314,,OF,999.0,143.942891824245,-83.3651325713787,21.885622661012,-60.4795099103666,-89.8383640216793,,14350,0.0
Joey Wiemer,38424,27690.0,sa3014531,MIL ST,OF,3.0,3.0,1,8,1.0,5.346,MIL,OF,531.25,268.202486252784,-66.1709718026793,21.885622661012,-43.2853491416672,-64.4333235906229,,27690,0.0
Miguel Diaz,23763,18815.0,sa657924,DET,RP,3.0,3.0,3,3,1.1,0.314,DET,RP,999.0,245.826748123019,-69.2671676376235,53.3888204665082,-14.8783471711152,-22.4608747287551,,18815,0.0
Ross Stripling,23598,13273.0,sa598259,OAK,SP/RP,3.0,2.0,1,7,1.6,2.516,OAK,SP,527.669982910156,458.976095228665,-39.7730737712102,16.8711655158394,-21.9019082553708,-32.8384590561234,,13273,0.0
Cade Marlowe,36770,25505.0,sa1170288,SEA ST,OF,3.0,3.0,3,3,1.9,0.629,SEA,OF,748.25,135.406168425083,-84.5463837676196,21.885622661012,-61.6607611066075,-91.5837085490122,,25505,0.0
Taylor Trammell,23750,19960.0,sa917943,SEA ST,OF,3.0,3.0,3,3,1.2,0.314,SEA,OF/DH,999.0,95.861903528124,-90.018238486326,21.885622661012,-67.1326158253139,-99.6685864463193,,19960,0.0
Yonathan Daza,28456,15794.0,sa597083,COL AAA,OF,3.0,3.0,3,3,1.1,0.314,COL,OF,999.0,16.7491444490849,-100.965300600251,21.885622661012,-78.0796779392392,-115.843295950713,,15794,0.0
Xzavion Curry,38542,25595.0,sa3014790,CLE,SP/RP,3.0,3.0,3,3,1.0,0.629,CLE,SP/RP,747.679992675781,201.263818001747,-75.4334696310694,16.8711655158394,-57.56230411523,-85.5280791425199,,25595,0.0
Mike Baumann,31553,20206.0,sa829681,BAL,RP,3.0,3.0,3,3,2.8,0.314,BAL,RP,749.559997558593,214.267863956838,-73.6340620454926,53.3888204665082,-19.2452415789844,-28.9131308453798,,20206,0.0
Christian Arroyo,19254,16434.0,sa737529,MIL ST,2B,3.0,3.0,3,3,2.2,0.629,MIL,2B,748.650024414062,66.1264077708125,-94.1328253473207,15.7193073478921,-77.4135179994285,-114.859018763119,,16434,0.0
Julio Rodriguez,32450,,sa917669,DET ST,C,3.0,3.0,3,3,1.0,0.314,SEA,OF,3.09999990463256,966.759500145912,30.4903899072085,21.885622661012,53.3760125682206,74.7958429745102,41.0,23697,12.37601257
Jose Barrero,33734,23378.0,sa3005385,TEX ST,SS/OF,3.0,3.0,3,3,1.5,1.258,TEX,SS/OF,750.950012207031,72.9732400543987,-93.1854092899795,14.934803001757,-77.2506062882225,-114.61831038162,,23378,0.0
Nick Robertson,37653,26226.0,sa3011248,STL,RP,3.0,3.0,3,3,2.8,0.314,STL,RP,999.0,173.108070468902,-79.3294621447183,53.3888204665082,-24.9406416782101,-37.3283057258701,,26226,0.0
Steven Okert,18421,13580.0,sa550187,MIN,RP,3.0,3.0,3,3,1.2,0.314,MIN,RP,750.75,281.361249732971,-64.3501555040575,53.3888204665082,-9.96133503754935,-15.1957983034701,,13580,0.0
Coco Montes,34654,21547.0,sa3006715,COL ST,2B/SS,3.0,3.0,3,3,2.6,0.314,COL,2B,734.400024414062,28.7537599638104,-99.3041871057491,15.7193073478921,-82.584879757857,-122.499906639174,,21547,0.0
Dominic Fletcher,37535,26149.0,sa1115778,CHW ST,OF,3.0,3.0,1,5,1.6,2.83,CHW,OF,605.650024414062,358.527734041213,-53.6724050796081,21.885622661012,-30.7867824185961,-45.9662057590908,,26149,0.0
Francisco Mejia,19963,16403.0,sa739565,TBR ST,C,3.0,3.0,3,3,1.7,0.629,TBR,C,744.809997558593,109.313897311687,-88.156847059468,26.5235068337783,-60.6333402256897,-90.0656542880014,,16403,0.0
Tyler Black,40267,,sa3017623,MIL ST,3B,2.99,2.0,1,13,1.6,66.352,MIL,3B,999.0,289.552100682258,-63.2167636826679,12.1782023409494,-50.0385613417184,-74.4114569400636,,sa3017623,0.0
Jo Adell,23792,20220.0,sa3004837,LAA,OF,2.99,3.0,1,18,1.0,24.843,LAA,OF,558.320007324218,272.718850195407,-65.5460294143145,21.885622661012,-42.6604067533024,-66.2379445692331,4.0,20220,-46.66040675
Joel Payamps,28564,14332.0,sa597219,MIL,RP,2.97,3.0,1,12,2.8,50.0,MIL,RP,527.809997558593,377.711037635803,-51.0179556779579,53.3888204665082,3.37086478855027,4.50304481968871,,14332,0.0
Blake Treinen,18414,12572.0,sa549672,LAD ST,RP,2.96,1.0,1,12,1.0,7.233,LAD,RP,726.380004882812,216.946499854326,-73.263411421096,53.3888204665082,-18.8745909545878,-28.3654801501663,,12572,0.0
Scott Barlow,28784,14993.0,sa597976,CLE,RP,2.95,1.0,1,11,1.7,33.648,CLE,RP,477.809997558593,391.602328252792,-49.0957774731144,53.3888204665082,5.29304299339382,7.31793305355684,5.0,14993,0.2930429934
Mark Canha,14852,11445.0,sa526811,DET,1B/OF,2.95,3.0,1,11,1.1,37.736,DET,1B/OF/DH,421.269989013671,585.811919498443,-22.2224326013708,21.885622661012,0.663190059641251,0.502350229970374,,11445,0.0
Sixto Sanchez,22611,19680.0,sa873550,MIA ST,RP,2.94,2.0,1,7,1.5,5.346,MIA,RP,720.130004882812,225.298469448089,-72.1077251451921,53.3888204665082,-17.7189046786838,-26.6579087856827,,19680,0.0
Chris Paddack,22766,20099.0,sa875195,MIN,RP,2.93,3.0,1,8,1.8,50.943,MIN,SP,293.980010986328,493.680194258689,-34.9709668530336,16.8711655158394,-17.0998013371942,-26.2006637580064,5.0,20099,-22.09980134
Amed Rosario,18303,15518.0,sa732115,TBR,2B/SS,2.93,1.0,1,35,1.3,32.075,TBR,2B/SS/DH,341.950012207031,379.964846754074,-50.7060895681438,14.934803001757,-34.7712865663868,-51.853465412764,,15518,0.0
Blake Sabol,36981,25805.0,sa3010269,SFG,C/OF,2.93,3.0,1,5,1.1,4.403,SFG,C/OF/DH,532.130004882812,86.902457255125,-91.257983073655,26.5235068337783,-63.7344762398766,-94.6477032104499,,25805,0.0
Mark Leiter Jr.,19574,15551.0,sa738283,CHC,RP,2.91,3.0,1,7,1.2,23.27,CHC,RP,734.400024414062,346.175331306457,-55.381642901266,53.3888204665082,-0.992822434757814,-1.94447255716615,,15551,0.0
Seth Brown,23052,18171.0,sa875797,OAK,1B/OF,2.9,1.0,1,10,1.0,6.604,OAK,1B/OF/DH,477.170013427734,505.820959949493,-33.2910138634652,21.885622661012,-10.4053912024531,-15.8519085361706,,18171,0.0
Chris Martin,18455,11847.0,sa596330,BOS,RP,2.9,3.0,1,10,1.6,58.176,BOS,RP,457.299987792968,367.465833425521,-52.4356143232309,53.3888204665082,1.95320614327729,2.40839910332667,,11847,0.0
Ryan Noda,23862,23312.0,sa873960,OAK,1B,2.9,3.0,1,9,1.4,39.937,OAK,1B/OF/DH,422.429992675781,565.091968977451,-25.0895122986437,21.885622661012,-2.20388963763169,-3.7338713924816,,23312,0.0
Elias Diaz,9574,11680.0,sa504943,COL,C,2.9,3.0,1,7,1.5,33.019,COL,C/DH,256.480010986328,464.440000212192,-39.0170173785935,26.5235068337783,-11.4935105448151,-17.4596471317551,,11680,0.0
Dylan Carlson,32580,20126.0,sa917940,STL,OF,2.89,2.0,1,14,1.4,17.925,STL,OF,564.429992675781,403.25590186119,-47.483238666158,21.885622661012,-24.5976160051459,-36.8214719693224,,20126,0.0
Matt Strahm,23691,13799.0,sa658557,PHI,SP/RP,2.89,3.0,1,14,3.3,34.277,PHI,SP/RP,500.619995117187,373.943262290954,-51.5393136891248,53.3888204665082,2.84950677738338,3.73271810639768,,13799,0.0
Domingo German,13063,17149.0,sa548637,FA,SP,2.89,3.0,1,4,2.3,2.83,,SP,614.669982910156,309.826566791534,-60.4113269565492,16.8711655158394,-42.5401614407098,-63.3322798161566,,17149,0.0
Nick Loftin,38408,27630.0,sa3014511,KCR,2B/3B,2.88,3.0,1,8,1.4,5.031,KCR,1B/2B,653.47998046875,112.499238276481,-87.7160821840982,15.7193073478921,-70.9967748362061,-105.378031485501,,27630,0.0
Adalberto Mondesi,18218,13769.0,sa659237,FA,Util,2.88,3.0,1,5,2.2,2.516,,SS,645.030029296875,173.415643990039,-79.2869023038066,14.934803001757,-63.3520993020496,-94.0827264316423,,13769,0.0
Alexander Canario,26224,22842.0,sa3003316,CHC,OF,2.88,3.0,1,5,1.3,5.031,CHC,OF/DH,736.950012207031,132.487876617908,-84.9501962758875,21.885622661012,-62.0645736148754,-92.1803572157961,,22842,0.0
Chase Silseth,40821,30074.0,sa3017871,LAA,SP/RP,2.86,3.0,1,9,1.9,26.415,LAA,SP,344.950012207031,459.913331508636,-39.6433856666402,16.8711655158394,-21.7722201508008,-32.6468398439763,,30074,0.0
Dean Kremer,31819,19350.0,sa876350,BAL,SP,2.86,3.0,1,8,1.6,43.396,BAL,SP,317.239990234375,591.453728675842,-21.4417590890465,16.8711655158394,-3.57059357320713,-5.75322954596502,,19350,0.0
Kyle Farmer,29790,14813.0,sa620958,MIN,2B/SS/3B,2.83,3.0,1,5,1.3,1.887,MIN,2B/3B/SS,482.440002441406,262.984350693225,-66.8930203667081,14.934803001757,-50.9582173649511,-75.770284437793,,14813,0.0
David Peterson,31541,20302.0,sa829588,NYM,SP/RP,2.81,1.0,1,8,1.0,5.031,NYM,SP,701.710021972656,314.348259544372,-59.785647205247,16.8711655158394,-41.9144816894076,-62.4078136795097,,20302,0.0
James McArthur,35274,21527.0,sa3007715,KCR,SP/RP,2.81,3.0,1,9,4.1,38.05,KCR,RP,348.269989013671,368.407752084732,-52.305278304254,53.3888204665082,2.08354216225415,2.60097563417765,,21527,0.0
Chris Taylor,18341,13757.0,sa621666,LAD,SS/3B/OF,2.81,3.0,1,12,1.0,21.384,LAD,3B/SS/OF/DH,382.320007324218,454.009078645706,-40.4603742735253,14.934803001757,-24.5255712717682,-36.7150230772289,,13757,0.0
Addison Barger,34817,,sa3006910,TOR ST,SS/3B/OF,2.79,2.0,2,9,2.1,5.975,TOR,3B/SS,999.0,52.0817912481725,-96.0762197027874,14.934803001757,-80.1414167010304,-118.889595058078,,sa3006910,0.0
Patrick Bailey,38321,27478.0,sa3014442,SFG,C,2.78,3.0,1,7,1.0,14.465,SFG,C,359.760009765625,356.505270546674,-53.9522592239409,26.5235068337783,-26.4287523901626,-39.527047107413,,27478,0.0
Yimi Garcia,10429,12095.0,sa506959,TOR,RP,2.78,1.0,1,12,1.0,7.233,TOR,RP,722.320007324218,358.928096675872,-53.61700573972,53.3888204665082,0.771814726788137,0.66284739513009,,12095,0.0
Shintaro Fujinami,42724,31839.0,,NYM,SP/RP,2.78,1.0,1,17,1.6,8.491,NYM,SP/RP,738.159973144531,255.54954701662,-67.9217957324026,16.8711655158394,-50.0506302165631,-74.4292891714537,,31839,0.0
Colin Holderman,32710,22361.0,sa918172,PIT,RP,2.75,3.0,1,5,1.4,8.805,PIT,RP,736.830017089843,351.182597923278,-54.6887728849319,53.3888204665082,-0.299952418423737,-0.920730193975183,,22361,0.0
Brice Turang,33634,22186.0,sa3008294,MIL,2B/SS,2.75,3.0,1,6,1.9,13.836,MIL,2B/SS,337.239990234375,450.098510694503,-41.0014909121166,14.934803001757,-25.0666879103596,-37.5145439300498,,22186,0.0
Connor Norby,40284,,sa3017019,BAL ST,2B/OF,2.74,2.0,1,8,1.0,37.421,BAL,2B,999.0,30.3372314959764,-99.0850775535094,15.7193073478921,-82.3657702056173,-122.176163764581,,sa3017019,0.0
Reynaldo Lopez,18415,16400.0,sa696415,ATL,RP,2.74,3.0,1,12,2.7,52.83,ATL,SP,421.459991455078,415.546069955825,-45.7826124323019,16.8711655158394,-27.9114469164625,-41.7177858642663,,16400,0.0
Brooks Lee,42146,,sa3019973,MIN ST,SS,2.73,2.0,1,10,1.6,74.843,MIN,SS,999.0,114.982034915685,-87.3725304063318,14.934803001757,-71.4377274045748,-106.029556033764,,sa3019973,0.0
Jake Cronenworth,22004,18036.0,sa857694,SDP,1B/2B,2.73,1.0,1,15,2.5,36.164,SDP,1B/2B,350.220001220703,632.809020280837,-15.7193073478921,15.7193073478921,1.0,1.0,,18036,0.0
Adam Frazier,19348,15223.0,sa737830,KCR,2B/OF,2.73,3.0,1,7,1.3,3.459,KCR,2B/OF,600.369995117187,315.26101989746,-59.6593459057259,15.7193073478921,-42.9400385578337,-63.9231137896577,,15223,0.0
Andrew McCutchen,3435,9847.0,sa290131,PIT,OF,2.72,3.0,1,12,2.3,29.245,PIT,OF/DH,583.460021972656,513.56949852705,-32.2188260888496,21.885622661012,-9.33320342783751,-14.2677094507822,,9847,0.0
Nick Anderson,28104,18337.0,sa578957,KCR ST,RP,2.71,3.0,1,4,1.4,2.201,KCR,RP,595.97998046875,260.207135415077,-67.2773117061526,53.3888204665082,-12.8884912396444,-19.5207852954272,,18337,0.0
Kyle Stowers,37480,26151.0,sa1115829,BAL ST,OF,2.71,3.0,1,5,1.5,2.201,BAL,OF,729.219970703125,84.2116711750626,-91.6303149540827,21.885622661012,-68.7446922930706,-102.050492047427,,26151,0.0
Willi Castro,21708,17338.0,sa830274,MIN,2B/3B/OF,2.71,3.0,1,10,1.9,34.906,MIN,2B/3B/SS/OF,292.630004882812,430.84618191719,-43.6654915286594,14.934803001757,-27.7306885269023,-41.4507083222563,,17338,0.0
Mitch Haniger,18356,14274.0,sa502733,SEA,OF,2.71,1.5,1,12,2.0,28.302,SEA,OF,394.079986572265,481.902417469024,-36.6006920147057,21.885622661012,-13.7150693536936,-20.742086566791,,14274,0.0
Jeff Hoffman,18364,17432.0,sa709602,PHI,RP,2.71,3.0,1,7,2.7,50.314,PHI,RP,448.299987792968,365.941688632965,-52.6465146623034,53.3888204665082,1.74230580420473,2.09678566006891,,17432,0.0
Tommy Pham,4322,2967.0,sa327986,FA,OF,2.69,3.0,1,7,1.1,28.616,,OF/DH,345.0,506.041839826107,-33.2604500737914,21.885622661012,-10.3748274127793,-15.8067493496983,,2967,0.0
Tyler Rogers,19904,15541.0,sa739036,SFG,RP,2.69,3.0,1,8,1.4,29.245,SFG,RP,705.809997558593,371.472775411605,-51.8811621296886,53.3888204665082,2.50765833681958,3.22762375659803,,15541,0.0
Jared Jones,38361,,sa3014459,PIT ST,SP,2.68,2.0,1,12,3.0,40.881,PIT,SP,999.0,314.461619782447,-59.7699612200544,16.8711655158394,-41.898795704215,-62.3846370270763,,sa3014459,0.0
Nate Pearson,27059,20160.0,sa3005097,TOR,RP,2.68,3.0,1,7,1.1,8.805,TOR,RP,732.02001953125,190.882010996341,-76.8700304016198,53.3888204665082,-22.4812099351116,-33.6943997905142,,20160,0.0
Emmanuel Rivera,23053,19890.0,sa875798,ARI,1B/3B,2.67,3.0,1,4,1.0,0.943,ARI,1B/3B/DH,750.0,211.248645532131,-74.0518400627877,12.1782023409494,-60.8736377218382,-90.4207031727512,,19890,0.0
Caleb Thielbar,6225,10078.0,sa502074,MIN,RP,2.67,3.0,1,4,1.8,4.717,MIN,RP,750.830017089843,322.886560308933,-58.6041777443774,53.3888204665082,-4.21535727786917,-6.7434212513853,3.0,10078,-7.215357278
Cionel Perez,23709,19614.0,sa954181,BAL,RP,2.67,3.0,1,4,1.0,1.887,BAL,RP,999.0,290.869597482681,-63.0344578261029,53.3888204665082,-8.64563735959471,-13.2518038769243,,19614,0.0
Moises Gomez,22750,,sa875163,STL ST,OF,2.67,3.0,2,3,2.0,0.943,STL,OF,999.0,39.6132397331297,-97.8015293683178,21.885622661012,-74.9159067073058,-111.168701061022,,sa875163,0.0
Ron Marinaccio,26763,23488.0,sa3004593,NYY ST,RP,2.67,3.0,1,4,1.7,0.943,NYY,RP,999.0,240.705952113866,-69.9757470455156,53.3888204665082,-15.5869265790074,-23.5078283281936,,23488,0.0
Kyle Gibson,4943,10123.0,sa500733,STL,SP,2.66,3.0,1,8,1.2,30.818,STL,SP,432.890014648437,652.941052436828,-12.9335796213317,16.8711655158394,4.93758589450764,6.79672543380676,3.0,10123,1.937585895
Matt Moore,4914,1890.0,sa390623,LAA,RP,2.65,3.0,1,5,1.1,7.233,LAA,RP,723.830017089843,316.045014286041,-59.5508623264819,53.3888204665082,-5.16204185997372,-8.1046562083725,,1890,0.0
Eddie Rosario,14135,12155.0,sa548299,WSN,OF,2.65,3.0,1,7,1.1,9.748,WSN,OF/DH,492.540008544921,332.555303919315,-57.2662856256014,21.885622661012,-34.3806629645893,-51.2763038676042,,12155,0.0
Wander Franco,23848,23667.0,sa3007033,TBR,SS,2.64,1.0,1,20,1.0,7.862,TBR,SS,742.02001953125,33.9383658647537,-98.5867781379093,14.934803001757,-82.6519751361523,-122.599042666879,,23667,0.0
Garrett Crochet,38312,27463.0,,CHW,RP,2.64,2.0,1,10,2.6,29.56,CHW,SP,527.239990234375,333.313123178482,-57.1614239749928,16.8711655158394,-39.2902584591534,-58.5304219206696,,27463,0.0
Danny Coulombe,27284,13293.0,sa455412,BAL,RP,2.62,3.0,1,7,1.6,23.27,BAL,RP,746.140014648437,314.194686341285,-59.8068975751342,53.3888204665082,-5.41807710862601,-8.48295823376871,,13293,0.0
Ryan Bliss,40232,,sa3016951,SEA ST,2B/SS,2.62,2.0,1,13,1.3,4.088,SEA,2B/SS,999.0,67.3144948169589,-93.9684262940918,14.934803001757,-78.0336232923348,-115.77524842095,,sa3016951,0.0
Justyn-Henry Malloy,40311,,sa3017073,DET ST,3B/OF,2.61,2.0,1,8,1.2,54.403,DET,3B/OF,999.0,67.0171935893595,-94.0095647279294,12.1782023409494,-80.8313623869799,-119.909016609532,,sa3017073,0.0
Dominic Canzone,37536,26438.0,sa1115890,SEA,OF,2.61,3.0,1,6,2.0,5.66,SEA,OF/DH,659.869995117187,257.182027184963,-67.695904712918,21.885622661012,-44.8102820519059,-66.6864712004666,,26438,0.0
Brayan Rocchio,33650,23690.0,sa3005898,CLE,SS,2.6,3.0,1,5,1.0,22.956,CLE,3B/SS,499.059997558593,364.777916908264,-52.8075491339239,14.934803001757,-36.8727461321669,-54.95845355095,,23690,0.0
Griffin Jax,31438,20253.0,sa738570,MIN,RP,2.6,3.0,1,8,2.2,50.629,MIN,RP,532.440002441406,357.728561067581,-53.7829889637246,53.3888204665082,0.605831502783605,0.417600734159664,,20253,0.0
Alex Faedo,23858,19874.0,sa829855,DET,SP,2.6,3.0,1,4,1.4,1.572,DET,SP,725.299987792968,199.820296525955,-75.6332138877763,16.8711655158394,-57.7620483719369,-85.8232090407322,,19874,0.0
Martin Perez,8147,6902.0,sa455689,PIT,SP/RP,2.6,1.0,1,10,1.3,4.717,PIT,SP,596.369995117187,496.182002663612,-34.6247843620594,16.8711655158394,-16.7536188462199,-25.2316614723557,,6902,0.0
Jared Shuster,38382,27472.0,sa3014483,CHW ST,SP,2.6,3.0,1,3,2.4,1.572,CHW,SP,737.109985351562,164.03643245697,-80.5847310286218,16.8711655158394,-62.7135655127823,-93.1392679545958,,27472,0.0
Andrew Kittredge,27995,12828.0,sa577676,STL,RP,2.58,3.0,1,7,1.2,3.774,STL,RP,658.710021972656,276.343565416336,-65.0444670477543,53.3888204665082,-10.655646581246,-16.2216705793346,,12828,0.0
Jose Miranda,32585,20538.0,sa917952,MIN,3B,2.57,2.0,1,5,1.1,4.403,MIN,3B,586.440002441406,147.943639978766,-82.8115374362886,12.1782023409494,-69.6333350953391,-103.363496306494,,20538,0.0
Josh Winckowski,32834,22387.0,sa918379,BOS,RP,2.56,3.0,1,5,1.7,5.031,BOS,RP,697.869995117187,386.469536566734,-49.8060167576396,53.3888204665082,4.58280370886855,6.29373165138952,,22387,0.0
Jose Soriano,32009,22100.0,sa916702,LAA,RP,2.56,3.0,1,5,2.0,5.031,LAA,RP,703.27001953125,328.062025105953,-57.8880336576213,53.3888204665082,-3.49921319111312,-5.64776225869946,,22100,0.0
Enmanuel Valdez,32266,21716.0,sa917288,BOS,2B,2.55,3.0,1,7,1.5,6.289,BOS,2B,674.349975585937,166.045834815502,-80.3066841915908,15.7193073478921,-63.5873768436987,-94.4303581386225,,21716,0.0
Justin Topa,30982,15145.0,sa658926,MIN,RP,2.55,3.0,1,6,1.2,13.208,MIN,RP,745.570007324218,294.353323173523,-62.5524045900702,53.3888204665082,-8.16358412356206,-12.539551495661,,15145,0.0
Alex Vesia,35532,25007.0,sa3008070,LAD,RP,2.55,1.0,1,6,1.5,6.918,LAD,RP,745.679992675781,335.461041808128,-56.8642102394574,53.3888204665082,-2.47538977294917,-4.13502338864847,,25007,0.0
Gregory Santos,32213,21894.0,sa917162,SEA,RP,2.54,3.0,1,9,1.6,42.767,SEA,RP,542.320007324218,359.227424430847,-53.5755868894073,53.3888204665082,0.813233577100917,0.724045355353865,,21894,0.0
Pierce Johnson,18330,13435.0,sa501771,ATL,RP,2.54,2.0,1,10,1.0,26.101,ATL,RP,651.710021972656,338.55878226757,-56.4355669002906,53.3888204665082,-2.04674643378245,-3.5016862046751,,13435,0.0
Ryne Nelson,37826,26253.0,sa3011524,ARI,SP,2.52,1.0,1,13,1.4,7.862,ARI,SP,543.02001953125,371.508037519455,-51.8762828094704,16.8711655158394,-34.005117293631,-50.7214205509509,,26253,0.0
Austin Wells,38317,27562.0,sa3014440,NYY,C,2.52,3.0,1,6,1.9,39.937,NYY,C,298.329986572265,373.0823084414,-51.6584463723735,26.5235068337783,-24.1349395385952,-36.1378495176458,,27562,0.0
